StationId,Name,Domain,Stipend,Location,Branches,Project Description,Reqd Skill Sets, Reqd Electives
2966,OYO Tech(Gurgaon),IT,45000,Gurgaon,A3 A7 A8 AA C6,"Operations is backbone of every organisation. At OYO, we strive to provide innovative solutions for getting insights about the field, target incentives for staff, reducing operations cost, increasing efficiency of staff and making their life easy. These problem areas provide lot of challenges for technology due to its dynamism, different geography and expansion of OYO in different business verticals. Currently technology team is focussed to provide solution in few key areas on priority. Some are mentioned as following: 1. To bring more transparency in operations by providing OPS insights about property performance based on some key factors. 2. Reducing Electricity cost by using IOT to supply electricity to rooms during guest stay and housekeeping work only. 3. Driving Customer Experience for 17K properties through one app. We are looking for young energetic minds who can deep dive with us and find practical innovative solutions to these problems. Currently we work with Java Spring Framework, Ruby on Rails, Mongo, Elasticsearch,Postgres,Kafka,Emberjs,etc. But technology is no bar to us, you have a solution present it and start working on it. You will have sense of ownership for your project. A centralized system to manage all the content floating across multiple products at OYO. This project will involve the following steps 1. Easy on boarding of any content: media ( images / video) through various channels and under access control. 2. Validation and Transformation of content: validating the authenticity, and transforming the content into various sizes to support the need of floating it across multiple channels including app/web. Image processing, and transcoding (compression / bit rate modification) will be a key areas. 3. Auditing content : mechanism by which the content is audited and authorized by a hierarchy of employees to maintain a check on content. 4. Surfacing / Storage of content: involves surfacing of the content on multiple channels across various micro services. 5. Scaling: Provide support for huge number of media / content and scale the system to maintain the response times. Tech stack : Java, Spring Boot, Hibernate / JPA, AWS Managed Services ( ELB, Beanstalk ), Mongo DB, Apache Thrift, Apache Spark ( Distributed computing ), Quartz ( Distributed Scheduling ), Proxy Caching, Apache Tomcat, Nginx, Jenkins, Ansible, Apache Kafka, Redis.","-","-"
1251,PAYPAL(Chennai),IT,50000,Chennai,Any A7 A7 H103 H112,"The students will be placed in end to end software development roles for the various products and softwares of PayPal. Strong programming skills are required from the students","compter Programming , Data structures and algorithms , Good Programming skills , Programming and coding skills , ability to learn, adapt and deliver","-"
1252,PAYPAL(Bangalore),IT,50000,Bangalore,A7 H103 H112,"The students will be placed in end to end software development roles for the various products and softwares of PayPal. Strong programming skills are required from the students Skills: compter Programming , Data structures and algorithms , Good Programming skills , Programming and coding skills , ability to learn, adapt and deliver","-","-"
2864,Petasense - Services & App Development(Bangalore),IT,43000,Bangalore,A7 H103,"Students will have the opportunity to be part of an early startup team (first 25 employees) and will play a critical role in laying the technology foundation for the startup. Students will also get to work on bleeding edge technology such as connected devices and machine learning.","Flask , Numpy , Pandas , Python , ReactJS , Redex , Scikit , Scripting languages , Sincere, team spirit and interest in research","DATA STRUCTURES & ALGO(-) , DATABASE SYSTEMS(-) , MACHINE LEARNING(-) , OBJECT ORIENTED PROG(-)"
3911,Petasense Technologies Pvt. Ltd(Hyderabad),IT,41000,Hyderabad,A3 A7,"have the opportunity to be part of an early startup team (first 25 employees) and will play a critical role in laying the technology foundation for the startup. You will also get to work on bleeding edge technology such as connected devices and machine learning. We use the latest tools and technology such as Pandas, Sci Kit, Flask (a Python Framework), Angular, MySQL, HDFS, JavaScript, D3, iOS and Android. Skills: Computer science(DSA or Oop or DBMS), Sincere, team spirit and interest in research, Python, Flask, ReactJS/Redux, JavaScript, HTML, CSS, Pandas, Scikit, Numpy IoT or machine learning related electives","-","-"
3021,Pfizer Ltd.(Chennai),Health Care,,Chennai,H108 H146,"-","-","-"
3480,PharmaACE(Pune),Health Care,30000,Pune,H146 H147,"Skills: Right Attitude","-","-"
3048,Piramal Group(Mumbai),IT,70000,Mumbai,A7 B4 C6 H103 H112 H313,"This role, will be responsible for managing multiple projects across the customer life cycle management and come up with technology digital initiatives to drive and adopt the same. Primary responsibility would be to own the execution of Digital projects from conceptualization to post-implementation and coordinating with stakeholders such as management, SMEs and vendors. • Key member of the Business IT, will work closely with the IT Heads for various Digital initiatives • Should assist in defining and driving forward the digital roadmap • Develop and lead design portfolio for the COE as it relates to business solutions • Ideation, conceptualization & analysis of Digital opportunities across the business value chain including digital workplace & customer experience • Working closely with SMEs (management, business heads , support functions etc.) to elaborate digital transformation use cases • Work closely with vendors for planning, executing & supporting Digital projects • Provide program management support in terms of project updates, budgeting, benefit realization and alignment to strategy • Engage with internal stakeholders to evangelize the benefits of Digital technologies and drive cultural change • Drive digital business solutions adoptions among businesses with core digital assets and partner solutions • Actively research new trends and emerging technologies to see how they can bring business value","Big Data , C++ , Data Analytics , Java , Python , Business Intelligence , Data Analytics & Machine Learning , Familiarity with analytics tools – R, Python , Information Retrieval , Machine Learning, Artificial Intelligence , Predictive Analytics , statistical modelling , VBA / MATLAB / PYTHON Knowledge , Visualization of statistical models","-"
3947,Planet Express Innovations Pvt Ltd(Bangalore),IT,20000,Bangalore,A3,"AI / ML driven logistics Solutions to enable Enterprises simplify their logistics process. Skills: Proficient in Python Programming & AI / ML concepts, Proficient with Data Structures & Algorithms, Understanding of Web Development & Good Problem-Solving Proficient • Application of AI / ML into Real time use-cases • Develop High Scalable applications • Work closely with the Founding Team","-","-"
1192,Pluss Advanced Technologies Pvt. Ltd.(Gurgaon),Chemical,,Gurgaon,A1 H101,"Polymers enhance thickening and nucleation properties. Apart from that, the polymer matrix provides structure to the PCM. The project is focused on exploring potential polymers for the desired outcome. Knowledge of Chemistry, Polymer Science, Chemical engineering. Stipend-Rs18000","MS OFFICE","-"
3999,Porter(Bangalore),IT,70000,Bangalore,A7,"- Products and platforms you will be working on: - Internal CRM (Customer Relationship Management) Tool: Using ReasonML, we are creating a new CRM, to ensure the best possible customer and partner experience by providing a 360 degree view of our stakeholders. We are developing a component library to reduce code duplication and to ensure fast bug free deployments. - Owner App: Using React Native, we have developed our fleet owner app to enable the vehicle / fleet owners to manage their fleets and to ensure maximum utilization of our marketplace by providing insights to their drivers’ earnings. - Website: Develop and maintain our public facing web pages by using SEO best practices for customer and partner lead conversions. We have developed a library of standard page templates to enable the business team to keep on changing the content to optimize conversion. - Managed Services Apps: You will get to use React Native to develop the internal stakeholders apps, and ReactJS to develop the CRM dashboard. All of these applications talk to the backend NodeJS server using GraphQL APIs. - Front End Lambda Services: You will get to work on our front end lambda (serverless) services responsible for PDF generation and Campaign mailers. Skills: 1. Javascript frameworks: ReasonML, ReactJS, JQuery, React Native 2. Architecture: MVP, Clean Architecture 3. Integrations: AWS S3, Google Maps, AWS Lambda 4. Communication: HTTP, GraphQL Good communication skills in order to collaborate with product and engineering stakeholders. Expected learning: 1. You will get to design, develop and maintain complex web applications while adhering to good design principles. 2. You will be expected to design and develop stateful and stateless React components which can be reused across pages. 3. We believe developers should be allowed to work on as many platforms / frameworks as possible while fulfilling their primary responsibility well. We encourage our front end developers to work in related backend systems too, helping them develop new skills. 4. You will also work on performance aspects of front end application development, which includes: - Maintain and reduce bundle size - Use CSS to ensure best possible cross-browser compatibility - Develop using responsive CSS for consistent behavior across devices. - Upgrade different javascript libraries to the latest version to ensure we use all the latest features and patched version of the libraries. 5. You will be participating in an agile software development cycle, which includes: - Requirements Gathering - Design - Development - Code Review - Deployment","-","-"
4054,Praj Industries Ltd.,(Pune),Mechanical,,Pune,A4 H106 H141 H142,"Projects related to Mechanical","-","-"
4080,Prescient Healthcare Group Pvt. Ltd.(Gurgaon),,12000,Gurgaon,B1,"Excellent english written and verbal","-","-"
1295,PricewaterhouseCoopers (PWC)(Hyderabad),Finance and Mgmt,40000,Hyderabad,A2 H130 H143 H144,"-","-","-"
1299,PricewaterhouseCoopers (PWC)(Gurgaon),Finance and Mgmt,40000,Gurgaon,A2 H130 H143 H144,"-","-","-"
1294,PricewaterhouseCoopers (PWC)(Bangalore),Finance and Mgmt,40000,Bangalore,A2 H130 H143 H144,"-","-","-"
1297,PricewaterhouseCoopers (PWC)(New delhi),Finance and Mgmt,40000,New delhi,A2 H130 H143 H144,"-","-","-"
1298,PricewaterhouseCoopers (PWC)(Mumbai),Finance and Mgmt,40000,Mumbai,A2 H130 H143 H144,"-","-","-"
3388,Publicis Sapient (Bangalore),IT,35000,Bangalore,Any A7 A7 H103,"? Build an AWS cloud home sharing platform that support eCommerce activities for leading travel and hospitality major ? Build a cloud data-engineering platform that handles real time stream of hotel inventory for leading travel and hospitality major ? Build cloud based enterprise APIs that handles orchestration of all eCommerce support systems ? Blockchain with Machine learning in cloud for asset management industry. We are looking at solving few Asset Management Industry use cases through Blockchain and Machine Learning in Azure Cloud.","Conceptual knowledge on SDLC Process , exposure to full stack development , Exposure to industries – Finance, Auto, Retail etc","-"
1249,Qualcomm India Pvt Ltd- Bangalore(Bangalore),Electronics,,Bangalore,H103 H112 H123 H124 H140,"-","-","-"
1250,Qualcomm India Pvt Ltd- Bangalore(Hyderabad),Electronics,,Hyderabad,H103 H112 H123 H124 H140,"-","-","-"
2973,Qualcomm India Pvt. Ltd.-Noida(Noida),Electronics,,Noida,H103 H112 H123 H124 H140,"-","-","-"
722,Qubole(Bangalore),IT,90000,Bangalore,A7,"The intern will get hands-on experience working on a massive data processing platform that processes many petabytes of data every month. Intern will get an opportunity to work on distributed systems to manage large clusters and work on internals of data processing systems like Hadoop, Hive, Presto, Spark, Sqoop, Middleware [ Big data applications], cloud platform.","-","-"
3910,Quick Heal Technologies Ltd(Pune),IT,40000,Pune,A7 H103,"In last few years, malicious actors have started using sophisticated mechanisms to get into user’s systems and then through those systems access confidential data & exfiltrate it; which can be severely damaging to the organization. An approach to reduce such attacks is to associate a security score with each endpoint, update it dynamically over time, and then allow / deny / limit access to confidential resources as per the current score. This project would focus on exploring use of advanced machine learning to build this security score, update it dynamically, and utilize it to control access to confidential resources Skills: Strong computer programming. Knowledge of Machine Learning","-","-"
3490,Ramboll India Pvt. Ltd.(Gurgaon),Infrastructure,,Gurgaon,A2 H143,"Design of concrete and Steel structures","-","-"
581,Reflexis Systems India Pvt Ltd.(Pune),IT,30000,Pune,Any,"Interns will work on the development part/testing part of Reflexis retail management software","compter Programming","COMPUTER PROGRAMMING I(A) , COMPUTER PROGRAMMING II(A)"
1458,ReportGarden Technologies Pvt. LTd.(Hyderabad),IT,,Hyderabad,,"","",""
3904,Repos Energy India Pvt. Ltd.(Pune),Electronics,20000,Pune,A3,"Designing and Developing cloud connected IOT device for automated fuel controlling and dispensing. Skills: Embedded C programming, PCB designing,skills in MCUs, knowledge about Arduino, RPi. Good communication and presentation skills ? Understanding of complete lifecycle of product designing/development. ? Hands on experience of Embedded C / C++ programming. ? Hands on experience of Schematic and PCB designing.","-","-"
3886,Resonance Data(Gurgaon),IT,30000,Gurgaon,A3 A7 A8 AA C6,"Our firm is in the business of developing products in the AI space and we shall attach the student to one of work streams, depending on their preference and skill sets. Project domain: Domains can be (1) Back-end Algorithm development and engineering, (2) Front-end development, or (3) app-development in Android or iOS, or (4) analytics depending on our need at the time Discipline specialization: Preferably Computer Science majors or Data Science minors, but any student with the necessary skills and experience can apply. CGPA cutoff (if any) 7.0 Skill set required to execute the project (Technical) • BACK END- Programming experience and aptitude in Python, Java • FRONT-END - Strong knowledge and experience on HTML5, CSS or JavaScript • If not the above, then a spike in any programming language or environment is ok • Experience in ML projects will be strongly preferred . Interest or exposure to Analytics and R Other soft skill competencies required • Good communication skills preferred • Sociable person able to fit in with young team • Strong motivation to work hard, keep pace with team and self-learn under guidance of seniors • Adapt into fluid environment as a start up generally requires Any specific courses that student should have taken Preferred but not mandatory: C-Programming, Object Oriented Programming, Data Structures and Algorithms, Probability and Statistics, Database Systems, Data Mining, Neural Networks, Machine Learning, Artificial Intelligence, Image Processing Any other requirements: There should be demonstrable interest through coursework, project or individual learning towards computer programming, algorithms or machine learning. Expected learning (in bullet points) • Programming experience, under direct guidance and mentorship of senior leaders • Problem solving and analysis • Product development methodology • Client exposure","Data structures and algorithms , Database systems , Java , Machine learning , Machine Learning, Deep Learning , Neural network , NLP , NLP and Machine language knowledge, , Python , R","DATA STRUCTURES & ALGO(-) , MACHINE LEARNING(-) , OBJ ORI ANALYS & DESIGN(-) , OBJECT ORIENTED PROG(-)"
2633,Robert Bosch Center for Cyber Physical Systems(Bangalore),Electronics,10000,Bangalore,A7,"IISc along with Ministry of Home and Urban Affairs (MoHUA) are developing specifications for data exchange framework applicable to the data available in various smart cities across India. This project is related to development and deployment of various components of IUDX. More information about IUDX is available at www.iudx.org.in","Perl, Python or Ruby on Rails , Problem Solver, Self-starter","-"
3411,Samsung R & D Institute(Bangalore),Electronics,50000,Bangalore,A3 A7 AA,"Project areas: 1) Imaging R & D 2) IoT R & D 3) Mobile Communication R & D 4) OnDevice AI R & D 5) SAIT 6) Services PF R & D 7) Voice Intelligence R & D Skill sets: Coding/Programming Skills","-","-"
3462,Samsung R&D Institute India-Delhi (SRI-D)(Noida),Electronics,35000,Noida,A3 A7 AA C6,"C/C++, Python, Java Experience working with some of : Unix/Linux environments, machine learning, information retrieval, natural language processing, computer vision ML/AI related course, Data structures, Statistics Rapid Prototyping AI Concepts related to Vision or Language processing","-","-"
2998,Samsung Semiconductor India R&D Center-Hardware(Bangalore),Electronics,50000,Bangalore,A3 A8,"Analog and Digital design (RTL, Synthesis Layout) for CIS, PMIC, HI Speed Interface like PCIe, LPDDR4, SERDES, SATAe, NVMe, UFS and etc, Standard cell and Memory Compiler, PDK, Verification, layout, enabling fabrication on latest Nodes, Signal/Image processing with DSP, GPGPU, CPU-SIMD, solutions enabling & tuning on best/latest smartphone platforms. Details will be shared upon joining with the student directly as these are live projects. Good attitude and communication skills is required. Should have taken any course related to the Semiconductor industry – Digital / Analog / Embedded / Computer Sc. The requirement is excluding continuing students.","-","-"
4001,Samsung Semiconductor India Research -Software(Bangalore),Electronics,50000,Bangalore,A3 A7 A8 B4 B5,"System Programming - Kernel, device drivers, Linux, Android, RTOS, WiFi, MODEM like GSM/GPRS/CDMA/3GPP/LTE(4G)/5G, IMS RCS, IOT Platform, TCP/IP, ADAS, NPU SW. Description will be shared upon joining with the student directly as these are live projects. Students should have good attitude and communication skills. They should have taken any course related to the Semiconductor industry – Digital / Analog / Embedded / Computer Sc. The requirement is excluding continuing students.","-","-"
592,SAP Labs(Bangalore),IT,50000,Bangalore,A7,"SKILLS AND COMPETENCIES • Strong technical skills, knowledge in SAP UI5, SAP Cloud Platform and Java • Proficiency in object-oriented programming • Strong knowledge of RDBMS and SQL is required • Knowledge on test automation tools and concepts is a plus • Enthusiastic team player with strong communication skills, results-driven, with a passion to learn, deliver and succeed. EXPECTATIONS AND TASKS You will be working in a cross-functional team of talented, supportive, and motivated colleagues, following agile methodologies and industry best practices. As a Student intern in our development team you take responsibility for the following: ? Design, code, test and assure quality of complex product features via agile techniques. Resolve complex issues within own area of expertise and support others in resolving issues. ? Show initiative and drive topics to resolution in a high level of quality, speed, reliability and efficiency. ? Work closely with others and share expertise to ensure product success. ? Constantly improve own work methods to gain state-of-the-art agile software engineering skills. Enhance skills beyond own core functional focus and work on other tasks for the benefit of the team. ? Have advanced overall product and technical knowledge and share expertise within and across the team and the Organization. Have advanced knowledge of development processes and product standards. ? You contribute to the team spirit by supporting an environment of continuous learning, exchanging of ideas & thoughts and embracing a culture of innovation","-","-"
593,Sattva Media & Consulting Pvt Ltd(Bangalore),Finance and Mgmt,,Bangalore,,"","",""
3968,Servicenow Software Development India(Bangalore),Electronics,35000,Bangalore,A3 A7 AA B4,"1. Cloud Infra Platform Engineering: GET READY! Be a part of NeXGEN Virtual INTUITIVE Technology -SERVICENOW CLOUD Servicenow is a leading INTELLIGENT Cloud Automation Platform & SAAS provider. Simplifies the complexity of work on a single Enterprise platform. Now Platform is an intelligent and intuitive Cloud Platform which delivers digital workflows that create great experiences and unlock productivity. ServiceNow is expanding its base in Hyderabad and this state-of-the-art center will serve both regional and global customers, covering all areas of ServiceNow’s products such as IT workflow, employee workflow, customer workflow & custom applications workflow. Pre-Requisites: OOP’s, DS & Algo, Java, JavaScript, Other Scripting Languages, Cloud, Dev Infrastructure & DB 2. Now X Platform: GET READY to unleash the power of Servicenow Platform NowX is ServiceNow’s accelerating center for new products. We create ServiceNow’s future product lines to enter new markets and accelerate current Servicenow roadmap with natural adjacencies. We work closely with corporate venturing & strategic partnering to evaluate multiple options: BUILD, BUY, PARTNER, INVEST. We believe all org’s can benefit from the power of our digital workflows! In this team, you will REIMAGINE the state processes that are cumbersome & fraught with Risk and provide solutions that are focused from our IT, Employee & Customer workflows to the office of Finance. Pre-Requisites: OOP’s, DS & Algo, Java, JavaScript and DB 3. ITOM Engineering (BLR): BE READY to deliver high-performance business services with visibility & AIOps ITOM focusses on delivering & increasing capabilities that scale business for customers. Groups key applications & capabilities into packages that can scale with business as they change. HOW? By enhancing VISIBILITY of IT resources ? Discovery & Service Mapping; by Managing service HEALTH; by optimizing Cloud SPEND By managing Service HEALTH ? AIOps – Detect, Diagnose & Remediate ? Event Management ? ML & AIOps – Proactive identification of anamolies Pre-Requisites: OOP’s, DS & Algo, Java, JavaScript, Cloud & DB","-","-"
2934,Servicenow Software Development India(Hyderabad),IT,35000,Hyderabad,A3 A7 AA B4,"GET READY! Be a part of NeXGEN Virtual INTUITIVE Technology -SERVICENOW CLOUD Servicenow is a leading INTELLIGENT Cloud Automation Platform & SAAS provider. Simplifies the complexity of work on a single Enterprise platform. Now Platform is an intelligent and intuitive Cloud Platform which delivers digital workflows that create great experiences and unlock productivity. ServiceNow is expanding its base in Hyderabad and this state-of-the-art center will serve both regional and global customers, covering all areas of ServiceNow’s products such as IT workflow, employee workflow, customer workflow & custom applications workflow.","Data structures and algorithms , Java , OOPS , Research mindset","-"
3952,Setu(Bangalore),IT,50000,Bangalore,A7,"Architecting-figuring out all levels of designing and structuring systems, deciding on optimal levels of abstraction and future-proofing, patterns of orchestration of components and finally planning its execution. Implementation - should be able to structure and write code like prose for others to read, design and adhere to common principles and patterns that makes everyone better at their jobs, author documentation about that code for various consumers including fellow team members, business and our ultimate consumers - developers! Orchestration and integration- interact with the larger engineering team for integrating your work into the ecosystem, help others in building over the base that you provide, help in orchestrating your work into CI/CD, testing, QA and automation pipelines. Skills: C and any one of python/javascript/golang programming. Experience work with a well-organized and mature team. Familiarize with bleeding-edge industry standards Build scalable systems at Bharat level.","-","-"
595,Shell Technology Center(Bangalore),Chemical,20000,Bangalore,A1,"Develop an integral kinetic model with scaled relationships to commercial operations for catalytic treating of sulfur components in gas streams to meet stringent environmental specifications","ASPEN , C , Matlab","-"
3747,shipsy(Gurgaon),IT,30000,Gurgaon,A3 A7 A8 AA C6,"We are focused on solving customers&apos; problems around lack of visibility, opacity of price procurement, communication with various stakeholders in the ecosystem along with the ease of payments and financing which could drive this industry at a faster pace.","database desgin and implementation , Database systems , Databases , Software Background","DATA STRUCTURES & ALGO(-) , OBJ ORI ANALYS & DESIGN(-) , OBJECT ORIENTED PROG(-)"
3398,Siemens PLM Software(Pune),IT,,Pune,,"","",""
814,Siemens technology and Services Pvt ltd(Bangalore),IT,,Bangalore,,"","",""
3978,SigmaQuant Technologies Pvt. Ltd.(Bangalore),IT,40000,Bangalore,A3,"Design, verification and validation of software and Hardware (FPGA) based trading platform Skills: System verilog, UVM, C, C++ Scripting Languages like perl, python, shell Verilog, Digital electronics, C, Computer Programming Expertise in PCIe or Ethernet will add value 1. Exposure to cutting edge Industry standards 2. design and verification aspects of VLSI 3. FPGA systems","-","-"
4026,Signalchip Innovations Pvt. Ltd.(Bangalore),Electronics,8000,Bangalore,Any,"The high speed serial links present in the Signalchip&apos;s Basestation and RF ICs have to be verified for functionality, characterized and improvements have to be suggested. Skills: Analog PLL, All-digital PLL, Clock-Data Recovery Mechanisms, Transmission lines • Architecture of high speed IO • Problems associated with ISI on a line and how to overcome them • PLL design","-","-"
600,Skoda Auto India Pvt. Ltd.(Aurangabad),Mechanical,8000,Aurangabad,,"","",""
1136,Skoda Auto India Pvt. Ltd.(Gurgaon),Mechanical,,Gurgaon,,"","",""
601,Skoda Auto India Pvt. Ltd.(Mumbai),Mechanical,,Mumbai,,"","",""
602,Skoda Auto India Pvt. Ltd. (Chakan)(Pune),Mechanical,,Pune,,"","",""
3896,SmartAnalyst India Pvt. Ltd.(Gurgaon),Finance and Mgmt,20000,Gurgaon,B1 B4 H108 H146,"Search & Research, Compilation, Interpretation and Analysis","-","-"
3408,Society for Health Information Systems Programme(Noida),Health Care,,Noida,,"","",""
3882,Solar Energy Corporation of India(Delhi),Infrastructure,,Delhi,A2 H144,"Projects related to Civil Engineering","-","-"
610,Spicer India Ltd.(Pune),Mechanical,,Pune,,"","",""
609,Spicer India Ltd.(Jodalli),Mechanical,,Jodalli,,"","",""
612,SRF Ltd.(Gurgaon),Chemical,18000,Gurgaon,A1 H101,"The students will also be working on the utility of reactor, liquid-liquid extraction, distillation, etc","-","-"
613,ST Microelectronics(I) Pvt.Ltd.(Greater noida),Electronics,26000,Greater noida,A3 A8 AA H123 H124,"Analog & digital VLSI circuit design, Analog & digital VLSI circuit verification","-","-"
806,Strand Life Sciences Pvt Ltd(Bangalore),Health Care,,Bangalore,,"","",""
3332,Sun Mobility(Bangalore),IT,15000,Bangalore,,"","",""
3773,Symantec Software Solutions Pvt. Ltd.(Bangalore),IT,,Bangalore,,"","",""
3474,Symphony Fintech Solutions Pvt. Ltd.(Pune),IT,,Pune,,"","",""
2590,Synergiz Global(Hyderabad),Infrastructure,,Hyderabad,,"","",""
4008,Synopsys (India) EDA Software Pvt Ltd.(Bangalore),IT,35000,Bangalore,H123,"a. IP development from specification to implementation b. State Of the art tools and methodologies for IP design including FPGA prototyping c. Latest Protocol standards such as AMBA, USB3, GigaBit Ethernet, Multi-Media Cards and MIPI used in a variety of gadgets like tablets, high performance mobile computing and communication devices, gaming devices etc. d. The candidate will get to work on one or more aspects of IP development including Specification, Architecting, Design, Verification and Release Engg across domains. e. Design Engineers would work on RTL based hardware design using coding languages such as Verilog, SystemVerilog and with tools such as Design/IC Compiler, unified power flows for low power designs. f. Verification Engineers would work on latest verification methodologies such as UVM/VMM and would be involved in building the next generation complex random verification environments with OOPS and HVL based languages such as System Verilog and using industry standard simulators such as VCS.","-","-"
2942,Synopsys India Pvt. Ltd.(Hyderabad),Electronics,30000,Hyderabad,A3 A7 A8 AA,"(Tcl,Python) - Programmable Cell library development, Automation Programming languages such as C, C++, Scripting languages such as Perl, Tcl/TK, Python. Unix knowledge and Shell programming. Capability and interest to do Scripting and programming is a must for students","C coding , Phython , Tcl , VLSI Design , Ability to learn fast , ability to work in group , Good Communication Skills","-"
4061,TACO - Composite Division(Pune),Mechanical,,Pune,A4 AB H106 H142,"Projects related to Mechanical","-","-"
625,Tata Autocomp Systems Ltd.(Pune),Mechanical,,Pune,,"","",""
821,Tata Chemical Innovation Center(Pune),Chemical,10000,Pune,A1 B2,"Project 1: Synthesis, characterization and application development of aluminium oxide nanoparticles. Project 2: Study and Understand Molecular Level Dispersion of High Structured nanoparticles for polymer reinforcement application. Project 3: Electrical measurements of the materials.• To interface different equipment on which the measurement has to be done. • To understand resistance measurement and charge discharge measurements of battery materials. Project 4: FOSSENCE, short chain fructo-oligosachharide (FOS) application products developed at IC in different categories and one of them is Nutrition Bar (Cereal and Nut based). FOS incorporated product provide chewy nutribar and texture is stable overtime as FOS is humectant and does not crystallize easily even in low moisture content. When FOS alone or in combination with sugar/maltitol used, product texture vary based on brix (water content) of sugar syrup","-","-"
1471,Tata Consultancy Services(Bangalore),IT,20000,Bangalore,H103 H140,"IoT & Embedded systems Image Analytics The requirement is for Computer Vision and Analytics group of IoT Innovation Lab. The problem statement would be picked from modules of live research projects in image processing/ computer vision/ deep learning. • B. Tech. or M. Tech. in ECE, CSE, EIE, EE • Excellent programming skill in C/ C++/ Python • Have studied Image Processing/ Signal Processing/ Machine Learning/ Pattern Recognition course • Exposure to: OpenCV/ TensorFlow/ Keras • Excellent analytical and logical skill Connected Consumer • B. Tech. or M. Tech. in ECE, CSE, EE • Required Technical Skill Set: Cloud/IoT Concepts, REST APIs, C/C++, HTML, CSS, Javascript/JQuery • Good to have Ms. Azure/AWS understanding, Big Data • Hybrid Application Development • Device Management, Analytics using cloud • Unity Android Developer having Cloud/IoT Concepts, REST APIs, C# • Android application Developer having Cloud/IoT Concepts, REST APIs, C# Connected Health • B. Tech. or M. Tech. in ECE, CSE, EE • Mobile Application Design & Developer Engineer – Android • Required Skills in Android Application, Must have Wireless Technology on Bluetooth, Wi-Fi or 3G,4G etc. • OOAD Concepts, Responsive Design, Socket Programming • Python, Django/Flask, HTML, CSS, JS, Ubuntu OS • HTML, CSS, Adobe Photoshop, Adobe Illustrator, Responsive Design Connected Home Key Requirements: • B. Tech. or M. Tech. in ECE, CSE, EIE, EE • Programming Language: C, C++, Python • Operating System: Linux, Embedded RTOS","-","-"
628,Tata Consulting Engineer (TCE)(Bangalore),Infrastructure,,Bangalore,A2 H143,"Projects related to Civil and Structural","-","-"
3954,Tata Digital Health(Bangalore),IT,45000,Bangalore,A1 A2 A3 A4 A7 A8 AA AB,"As a Programmer, you are expected to take on complex problems and solve them from start to end. You will: • Be responsible for understanding the product requirement, identifying gaps and innovate processes to fill the gaps. • Need to have an expertise in a programming language such as C/C#/C++, Java, Ruby/Perl/Python. • Need to have exposure to web development experience, UNIX/Linux familiarity, Perl, Javascript, RDBMS experience. • Excellent Debugging skills. Skills: Awareness of below skill set: JAVA, React JS, Data Structures, Android, iOS Good Communication skills, teamwork, problem solving, creativity etc • Work on live product development • Hands-on work on feature development and product release lifecycle • Work with business teams to understand the consumer challenges and come up with tech solutions • Work on solving the problem of primary healthcare in the country","-","-"
630,Tata Motors Ltd.(Pune),Mechanical,,Pune,,"","",""
3861,Techture Structures (IT)(Nagpur),IT,25000,Nagpur,Any A7 A7,"planBIM is a cloud and mobile based app for managing BIM on any project. Students would get to work on either backend development or frontend web and mobile development. Techture is also working with various clients to develop automation workflows for 3D Modelling and Data management. Students may also get a chance to work on the same. Web (Angular.js, fabric.js) Android (flutter) Backend (Django, Python), .NET (C#, PHP, etc.) Desktop (Revit API, C#) Forge API","Core .Net , Programming used Web Technologies , Software Development in Python","-"
196,Techture Structures Pvt Ltd.(Nagpur),Infrastructure,15000,Nagpur,A7,"planBIM is a cloud and mobile based app for managing BIM on any project. Students would get to work on either backend development or frontend web and mobile development. Techture is also working with various clients to develop automation workflows for 3D Modelling and Data management. Students may also get a chance to work on the same.","Android middleware , Android OS and AOSP Development , Android/IOS systems , C# , Django , PHP , Phython , Confidence , Good Communication Skills , Good Presentation Skills , Leadership , Team Player , Willingness to work with multi-sited teams , Work under less supervision , Working effectively in a group development","-"
635,Tejas Networks(Bangalore),IT,,Bangalore,H103 H123 H140,"-","-","-"
3310,Texas Instruments (I) Pvt. Ltd - Systems(Bangalore),Electronics,40000,Bangalore,A3 A8,"testing and integration with other developmental tasks..","systems analysis , Test and Automation , Problem Solver, Self-starter","-"
2912,Texas Instruments (I) Pvt. Ltd. -Analog(Bangalore),Electronics,40000,Bangalore,A3 A8,"vlsi design projects","Analog Design , Problem Solver, Self-starter","-"
640,Texas Instruments (I) Pvt. Ltd. -Digital(Bangalore),Electronics,40000,Bangalore,H123 H124,"Digital Design","Analog/digital IC design , Problem Solver, Self-starter","-"
3350,Texmaco Rail & Engineering Ltd.(Kolkata),Mechanical,4000,Kolkata,H148,"To optimize the temperature in the arc furnace to improve the quality of product","-","-"
2578,Thornton Tomasetti(Mumbai),Infrastructure,,Mumbai,H143,"-","-","-"
2586,Toshiba Software (India) Pvt Ltd(Pune),IT,,Pune,H103,"-","-","-"
3516,UBS - Group RISK (Mumbai),Finance and Mgmt,,Mumbai,,"","",""
3486,UBS Business Solutions (India) Private Limited - Finance Group(Pune),Finance and Mgmt,,Pune,,"","",""
3268,UBS Business Solutions (India) Private Limited - Group Operations(Pune),Finance and Mgmt,,Pune,,"","",""
